,ax,bx,cx,dx,v,p,t
3911,2.352010323421715,1.038485155158324,0.1609968471310576,1.05,0.790101384951977,1.0991354056451679,19.560000000000393
3912,2.3520061784893187,1.0386268282463547,0.16085931897542305,1.05,0.7900981296256964,1.0991399342527393,19.565000000000392
3913,2.3520020349782556,1.0387684540190376,0.16072183671380352,1.05,0.790094875415695,1.0991444613447106,19.57000000000039
3914,2.3519978928884866,1.0389100324763916,0.16058440034621804,1.05,0.7900916223219431,1.0991489869210849,19.57500000000039
3915,2.3519937522199745,1.0390515636184359,0.16044700987268562,1.05,0.7900883703444106,1.0991535109818666,19.58000000000039
3916,2.351989612972681,1.0391930474451894,0.16030966529322527,1.05,0.7900851194830677,1.099158033527059,19.585000000000388
3917,2.3519854751465687,1.039334483956671,0.16017236660785594,1.05,0.7900818697378849,1.0991625545566654,19.590000000000387
3918,2.3519813387415995,1.0394758731528997,0.16003511381659663,1.05,0.790078621108832,1.09916707407069,19.595000000000386
3919,2.351977203757735,1.0396172150338945,0.15989790691946631,1.05,0.7900753735958793,1.099171592069136,19.600000000000385
3920,2.351973070194937,1.0397585095996744,0.15976074591648393,1.05,0.7900721271989972,1.0991761085520073,19.605000000000384
3921,2.3519689380531683,1.0398997568502584,0.15962363080766842,1.05,0.7900688819181558,1.099180623519307,19.610000000000383
3922,2.351964807332391,1.0400409567856654,0.15948656159303876,1.05,0.7900656377533254,1.0991851369710388,19.615000000000382
3923,2.351960678032567,1.0401821094059145,0.15934953827261383,1.05,0.7900623947044759,1.099189648907207,19.62000000000038
3924,2.351956550153658,1.0403232147110246,0.1592125608464126,1.05,0.7900591527715778,1.099194159327815,19.62500000000038
3925,2.351952423695627,1.0404642727010147,0.15907562931445396,1.05,0.7900559119546013,1.099198668232866,19.63000000000038
3926,2.351948298658435,1.0406052833759036,0.1589387436767568,1.05,0.7900526722535169,1.0992031756223635,19.635000000000378
3927,2.3519441750420453,1.0407462467357103,0.15880190393334004,1.05,0.7900494336682947,1.0992076814963114,19.640000000000377
3928,2.351940052846419,1.0408871627804537,0.15866511008422252,1.05,0.7900461961989051,1.0992121858547133,19.645000000000376
3929,2.351935932071519,1.0410280315101528,0.15852836212942314,1.05,0.7900429598453182,1.099216688697573,19.650000000000375
3930,2.351931812717308,1.0411688529248266,0.15839166006896077,1.05,0.7900397246075043,1.0992211900248938,19.655000000000374
3931,2.351927694783747,1.041309627024494,0.15825500390285424,1.05,0.7900364904854341,1.099225689836679,19.660000000000373
3932,2.3519235782707986,1.0414503538091737,0.1581183936311224,1.05,0.7900332574790776,1.099230188132933,19.665000000000372
3933,2.351919463178426,1.041591033278885,0.1579818292537841,1.05,0.7900300255884052,1.0992346849136585,19.67000000000037
3934,2.3519153495065908,1.0417316654336464,0.15784531077085814,1.05,0.7900267948133874,1.0992391801788597,19.67500000000037
3935,2.351911237255255,1.0418722502734772,0.15770883818236336,1.05,0.7900235651539943,1.0992436739285403,19.68000000000037
3936,2.351907126424381,1.042012787798396,0.15757241148831855,1.05,0.7900203366101968,1.099248166162703,19.685000000000368
3937,2.351903017013931,1.042153278008422,0.1574360306887425,1.05,0.7900171091819645,1.0992526568813528,19.690000000000367
3938,2.351898909023867,1.0422937209035739,0.15729969578365402,1.05,0.7900138828692685,1.099257146084492,19.695000000000366
3939,2.3518948024541526,1.0424341164838706,0.15716340677307186,1.05,0.7900106576720789,1.0992616337721246,19.700000000000365
3940,2.351890697304749,1.0425744647493311,0.1570271636570148,1.05,0.7900074335903662,1.0992661199442546,19.705000000000364
3941,2.3518865935756192,1.0427147656999742,0.1568909664355016,1.05,0.7900042106241009,1.099270604600885,19.710000000000363
3942,2.351882491266725,1.0428550193358188,0.156754815108551,1.05,0.7900009887732532,1.0992750877420197,19.715000000000362
3943,2.3518783903780287,1.042995225656884,0.15661870967618174,1.05,0.7899977680377936,1.0992795693676625,19.72000000000036
3944,2.3518742909094934,1.0431353846631883,0.15648265013841256,1.05,0.7899945484176929,1.0992840494778162,19.72500000000036
3945,2.351870192861081,1.0432754963547508,0.15634663649526218,1.05,0.7899913299129212,1.0992885280724851,19.73000000000036
3946,2.3518660962327544,1.0434155607315903,0.1562106687467493,1.05,0.7899881125234491,1.0992930051516727,19.73500000000036
3947,2.3518620010244757,1.0435555777937255,0.1560747468928926,1.05,0.7899848962492474,1.0992974807153821,19.740000000000357
3948,2.3518579072362074,1.0436955475411756,0.1559388709337108,1.05,0.7899816810902862,1.0993019547636174,19.745000000000356
3949,2.351853814867912,1.0438354699739592,0.15580304086922261,1.05,0.7899784670465362,1.099306427296382,19.750000000000355
3950,2.351849723919552,1.0439753450920952,0.15566725669944664,1.05,0.789975254117968,1.099310898313679,19.755000000000354
3951,2.35184563439109,1.0441151728956026,0.1555315184244016,1.05,0.7899720423045518,1.0993153678155128,19.760000000000353
3952,2.351841546282488,1.0442549533845003,0.15539582604410612,1.05,0.7899688316062583,1.0993198358018867,19.765000000000352
3953,2.3518374595937086,1.0443946865588067,0.15526017955857885,1.05,0.7899656220230584,1.0993243022728039,19.77000000000035
3954,2.351833374324715,1.044534372418541,0.1551245789678384,1.05,0.7899624135549224,1.0993287672282683,19.77500000000035
3955,2.351829290475469,1.044674010963722,0.15498902427190342,1.05,0.7899592062018208,1.0993332306682833,19.78000000000035
3956,2.351825208045933,1.0448136021943684,0.1548535154707925,1.05,0.7899559999637243,1.0993376925928524,19.78500000000035
3957,2.3518211270360707,1.044953146110499,0.15471805256452428,1.05,0.7899527948406037,1.0993421530019796,19.790000000000347
3958,2.3518170474458437,1.045092642712133,0.15458263555311733,1.05,0.7899495908324291,1.099346611895668,19.795000000000346
3959,2.351812969275215,1.0452320919992888,0.15444726443659024,1.05,0.7899463879391716,1.0993510692739215,19.800000000000345
